Customer_ID,Name,Age,Gender,Location,Churn,Recency,Frequency,Monetary,Avg_Basket,R_score,F_score,M_score,RFM_score,Cluster,Segment,Recommandation
2543,Kenneth Edwards,56,Female,Jacksonville,0,22,18,7839.57,435.53,4,3,4,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2544,Kathleen Robertson,60,Female,Houston,1,887,13,2696.71,207.44,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2545,Mr. Alexander Landry MD,30,Female,Phoenix,1,200,7,2003.8200000000002,286.26,3,2,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2546,Cindy Gomez,68,Male,San Diego,1,740,4,592.9,148.22,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2547,Johnny Khan,49,Male,Dallas,0,3,26,10043.41,386.28,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2548,Julie Herrera,38,Male,San Antonio,1,982,2,414.96999999999997,207.48,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2549,Jessica Khan,61,Male,San Diego,0,8,15,4869.139999999999,324.61,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2550,Pamela Diaz,22,Male,Phoenix,0,51,19,6197.34,326.18,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2551,Kelly Lee,21,Female,Dallas,0,11,27,11130.15,412.23,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2552,Angel Gordon,50,Female,San Antonio,1,398,11,1747.22,158.84,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2553,Diana Hays,52,Male,Phoenix,0,68,27,9775.55,362.06,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2554,Barbara Hester,50,Male,Chicago,0,15,20,8270.12,413.51,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2555,Robert Morgan,58,Male,Phoenix,0,18,28,13464.12,480.86,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2556,Nicole Gonzalez,33,Male,Houston,1,238,9,2080.53,231.17,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2557,Kathryn Williams,25,Female,San Jose,1,1000,4,696.3199999999999,174.08,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2558,Gary Wells,65,Male,Los Angeles,0,195,22,6214.429999999999,282.47,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2559,Larry Robertson,62,Male,Chicago,1,716,7,1423.1399999999999,203.31,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2560,Louis Martin,51,Female,Chicago,1,360,4,564.3900000000001,141.1,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2561,Nancy Evans MD,67,Female,Jacksonville,0,89,21,8611.2,410.06,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2562,Kim Erickson,19,Female,San Antonio,1,427,14,2984.46,213.18,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2563,Robert Richardson,34,Male,San Diego,0,31,15,6481.21,432.08,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2564,Veronica Silva,21,Female,San Jose,0,75,16,5647.22,352.95,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2565,Molly Watts,34,Male,San Jose,0,1,35,14034.039999999999,400.97,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2566,John Coffey,50,Male,New York,0,40,36,13101.7,363.94,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2567,Paula Lane,48,Female,San Antonio,0,192,14,5354.13,382.44,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2568,Lauren Jackson,20,Female,Houston,0,10,19,6390.0,336.32,5,4,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2569,Lisa Randall,64,Female,Phoenix,0,14,30,13235.57,441.19,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2570,Michael Johnson,25,Male,Chicago,0,2,28,10685.35,381.62,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2571,Ashley Smith,20,Female,Los Angeles,1,619,6,1115.81,185.97,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2572,Christian Vaughn,67,Female,Philadelphia,1,397,8,1132.45,141.56,2,2,1,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2573,Reginald Knapp,18,Female,Houston,0,83,28,9579.63,342.13,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2574,Nancy Brown,37,Male,San Diego,0,148,22,7327.589999999999,333.07,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2575,Daniel Nguyen,49,Male,Jacksonville,0,6,22,8208.27,373.1,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2576,Kelly Edwards,44,Male,Houston,0,22,27,11414.29,422.75,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2577,Thomas Peterson,62,Male,Philadelphia,1,343,11,2232.31,202.94,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2578,Raymond Le,42,Female,Los Angeles,1,385,12,2771.24,230.94,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2579,Melissa Bishop,33,Female,San Diego,0,6,14,3906.01,279.0,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2580,David Grant,27,Female,Los Angeles,1,858,3,667.14,222.38,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2581,William Evans,51,Female,Jacksonville,1,906,3,479.86,159.95,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2582,Daniel Bush,65,Male,San Jose,0,10,27,10775.14,399.08,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2583,Gregory Peck,58,Female,Los Angeles,0,58,12,4063.32,338.61,3,2,3,8,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2584,Denise Martinez,26,Male,Phoenix,0,90,14,6349.76,453.55,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2585,Jamie Baird,69,Female,Jacksonville,1,659,8,737.25,92.16,1,2,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2586,Tina Ballard,35,Male,Los Angeles,0,10,14,3546.5,253.32,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2587,Dwayne Klein,67,Male,Chicago,0,27,29,11989.64,413.44,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2588,Jeremy Scott,47,Female,San Antonio,0,91,18,8529.88,473.88,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2589,Dale Ryan,67,Male,San Diego,0,67,32,16410.03,512.81,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2590,Melissa Taylor,25,Male,Chicago,0,10,21,7931.05,377.67,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2591,Laurie Sanchez,62,Male,Houston,1,655,3,499.5400000000001,166.51,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2592,Kiara Little,63,Male,Philadelphia,0,9,17,8375.76,492.69,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2593,Jason Love,61,Female,Phoenix,0,6,27,10381.95,384.52,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2594,Randy Smith,43,Female,Dallas,0,13,30,13346.18,444.87,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2595,Tanya Russell,24,Male,Los Angeles,0,26,29,11439.18,394.45,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2596,Sherry Woods,67,Male,Chicago,0,76,19,6135.87,322.94,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2597,Victor Morris,41,Male,San Jose,1,888,2,543.58,271.79,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2598,Susan Davis,22,Male,Los Angeles,1,578,9,768.29,85.37,1,2,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2599,Kimberly Sharp,46,Male,Los Angeles,1,682,6,1231.83,205.3,1,1,2,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2600,Susan Thompson,47,Male,Chicago,0,96,21,7901.5,376.26,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2601,Casey Gillespie,43,Female,New York,1,512,1,27.08,27.08,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2602,Jennifer Simpson DVM,29,Female,Houston,1,252,16,2660.54,166.28,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2603,Tammy Mcdowell,46,Male,New York,0,54,29,9401.960000000001,324.21,3,5,4,12,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2604,Keith Rodriguez,49,Female,Dallas,1,339,16,3439.48,214.97,2,3,3,8,0, À risque,"Campagne de réactivation urgente, remise personnalisée."
2605,Mrs. Virginia Daniels,35,Female,Chicago,0,15,22,6322.87,287.4,4,4,3,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2606,Todd Rosales MD,69,Male,Austin,0,17,27,10679.2,395.53,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2607,Brian Martin,68,Female,San Diego,1,1109,7,975.53,139.36,1,2,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2608,David Lopez,54,Female,San Antonio,0,13,20,10341.05,517.05,5,4,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2609,Rachel Bradley,38,Male,New York,0,11,25,9964.67,398.59,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2610,Casey Chase,48,Female,San Jose,0,81,19,8007.42,421.44,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2611,Samantha Robertson,24,Male,Austin,1,515,5,597.27,119.45,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2612,Michael Lopez,70,Male,Houston,0,41,17,5473.47,321.97,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2613,Franklin Wright,29,Male,Houston,0,22,30,12786.0,426.2,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2614,David Molina,62,Female,San Jose,1,588,2,305.1,152.55,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2615,Elizabeth Sharp,40,Male,San Jose,1,750,7,1483.22,211.89,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2616,Matthew Schwartz,69,Female,Dallas,1,796,3,231.1,77.03,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2617,Bryan Parker,20,Male,New York,0,15,22,7976.68,362.58,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2618,Jonathan Jacobson,19,Female,New York,1,357,8,1866.47,233.31,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2619,Emily Wilson,30,Male,Philadelphia,1,653,4,596.1500000000001,149.04,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2620,Elizabeth Mendez,38,Male,New York,1,541,5,663.19,132.64,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2621,Casey Hernandez,27,Male,Dallas,0,2,22,8847.03,402.14,5,4,4,13,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2622,Lisa Perry,41,Female,San Jose,1,529,3,483.92999999999995,161.31,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2623,Kaitlin Medina,38,Male,Chicago,0,5,27,10063.14,372.71,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2624,Colleen Wright,49,Female,Chicago,1,211,7,1793.3,256.19,3,2,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2625,Shelley Miller,55,Male,San Antonio,0,7,18,8813.49,489.64,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2626,Michael Miller,36,Male,Chicago,1,387,6,747.44,124.57,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2627,Amy Kelley,54,Female,San Jose,1,843,5,408.25,81.65,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2628,Laura Hernandez,38,Male,Austin,0,8,28,12267.09,438.11,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2629,Joseph Wilson,27,Female,Jacksonville,1,552,4,555.8299999999999,138.96,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2630,Kevin Davis,38,Male,Austin,0,160,10,3968.41,396.84,3,2,3,8,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2631,Rhonda Chavez,60,Female,San Diego,1,841,6,969.9000000000001,161.65,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2632,Joyce Brown,33,Male,Philadelphia,0,106,18,7288.91,404.94,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2633,Robert Cummings,64,Male,New York,1,468,7,2063.86,294.84,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2634,Robert Reese,44,Male,San Antonio,0,31,9,2984.73,331.64,4,2,2,8,1, Nouveaux / à activer,"Onboarding, offre de bienvenue, incitation 2ème achat."
2635,Amber Cooper,40,Female,Los Angeles,1,402,2,272.55,136.28,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2636,Zachary Michael,54,Male,Chicago,1,210,17,4157.48,244.56,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2637,Timothy Johnson,20,Female,New York,0,10,21,8396.75,399.85,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2638,Randy Cannon,24,Male,Philadelphia,0,7,22,10733.42,487.88,5,4,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2639,Maria Fisher,28,Male,Dallas,1,713,8,1442.13,180.27,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2640,Janet Kane DVM,57,Female,Jacksonville,0,21,24,7930.68,330.44,4,5,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2641,Michael Stanley,59,Male,San Jose,0,67,21,6840.57,325.74,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2642,Martha Bailey,24,Female,Houston,0,8,15,5390.81,359.39,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2643,Joshua Rice,53,Female,Austin,0,14,23,8018.39,348.63,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2644,Courtney Smith,24,Male,San Antonio,0,8,13,4947.41,380.57,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2645,Edwin Nunez,41,Male,San Antonio,0,15,22,11447.51,520.34,4,4,5,13,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2646,Kim Morrow,60,Female,Houston,0,61,20,7003.049999999999,350.15,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2647,Gregory Hill,28,Female,Los Angeles,0,100,11,5990.76,544.61,3,2,3,8,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2648,Molly Rodriguez,37,Female,San Diego,1,398,6,799.4000000000001,133.23,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2649,Jennifer Miranda,34,Male,Austin,1,329,13,1872.18,144.01,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2650,Alexis Harris,42,Female,Chicago,0,1,27,10520.02,389.63,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2651,Andrew Harper,46,Female,Phoenix,0,5,26,10393.82,399.76,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2652,Amber Yang,54,Male,Chicago,1,766,5,540.37,108.07,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2653,David Robinson,40,Female,San Jose,0,2,25,11825.14,473.01,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2654,Amy Gordon,42,Female,Dallas,0,68,24,8759.2,364.97,3,5,4,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2655,Robert Dennis,33,Female,Phoenix,0,46,21,8942.02,425.81,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2656,Kyle Chambers,63,Male,Dallas,0,192,28,10023.53,357.98,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2657,Eric Thomas,61,Male,Los Angeles,1,327,3,527.25,175.75,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2658,Connie Turner,28,Male,Houston,0,44,21,9148.64,435.65,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2659,Travis Hobbs,23,Female,Houston,0,11,18,5670.41,315.02,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2660,Lori Simmons,34,Female,Jacksonville,1,546,13,1349.43,103.8,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2661,William David DDS,53,Female,Dallas,0,19,21,8032.36,382.49,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2662,Emma Butler,51,Female,New York,1,616,3,518.67,172.89,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2663,James Webster,25,Female,Chicago,1,254,10,1809.1699999999998,180.92,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2664,Samuel Turner,55,Male,Los Angeles,0,27,24,7176.69,299.03,4,5,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2665,Renee Melendez,52,Female,San Antonio,1,459,12,2569.64,214.14,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2666,Tracy Grant,49,Female,New York,0,12,28,11661.64,416.49,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2667,David Harris,27,Female,New York,0,43,16,5078.13,317.38,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2668,Tammy Boone,39,Male,New York,1,529,2,226.64000000000001,113.32,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2669,Nathaniel Lee,41,Male,Philadelphia,1,373,8,1398.29,174.79,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2670,Michael Morrison,49,Male,Houston,0,13,22,7429.469999999999,337.7,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2671,Chelsea Gill,65,Female,Philadelphia,0,4,28,10451.65,373.27,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2672,Kristin Mendoza,56,Male,Houston,1,496,8,1141.4,142.68,2,2,1,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2673,Felicia Krueger,70,Female,Jacksonville,0,14,24,7263.21,302.63,5,5,4,14,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2674,Timothy Hayden,41,Male,Dallas,1,265,9,1750.49,194.5,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2675,Zachary Mendoza,63,Female,Chicago,0,105,19,9259.59,487.35,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2676,Larry Harris,19,Male,Houston,1,331,3,829.8500000000001,276.62,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2677,Kristen Rowe,33,Male,San Diego,1,811,3,464.5,154.83,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2678,Joseph Howard,63,Male,Phoenix,1,1033,3,418.39,139.46,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2679,Jose Crawford,50,Female,Austin,1,566,1,58.92,58.92,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2680,William Harrison,33,Female,San Diego,1,652,18,2699.86,149.99,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2681,Suzanne Wood,48,Female,Philadelphia,0,41,19,6214.29,327.07,4,4,3,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2682,Justin Walker,34,Male,Phoenix,1,766,6,1159.8700000000001,193.31,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2683,Dean Donovan,28,Male,Houston,0,2,21,8083.26,384.92,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2684,Jennifer Hernandez,35,Female,Dallas,1,319,8,1340.25,167.53,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2685,James Whitaker,67,Male,San Diego,1,1096,3,475.76,158.59,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2686,Mr. Michael Scott PhD,56,Male,Houston,1,568,7,2061.31,294.47,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2687,Maria Henry,37,Female,San Antonio,1,432,7,1566.3400000000001,223.76,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2688,Robert Jackson,47,Female,Houston,1,466,5,453.37,90.67,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2689,Katherine Stark,51,Female,San Jose,0,30,23,10913.52,474.5,4,4,5,13,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2690,Maria Brown,60,Female,Dallas,0,21,25,10685.99,427.44,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2691,Ryan Landry,24,Female,Los Angeles,0,106,23,7643.04,332.31,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2692,Pamela Gutierrez,58,Female,Phoenix,1,397,7,1155.35,165.05,2,2,1,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2693,Crystal Mann,59,Female,Houston,1,417,12,2386.31,198.86,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2694,Jonathan Brooks,33,Male,San Jose,0,24,27,11208.99,415.15,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2695,Mary Jensen,61,Male,Jacksonville,1,232,10,2262.7999999999997,226.28,3,2,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2696,Mr. Aaron Arnold,36,Female,San Antonio,1,360,11,1683.15,153.01,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2697,Joseph Hill,20,Male,Philadelphia,0,88,15,6136.12,409.07,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2698,Alicia Li,58,Female,Austin,1,530,10,1864.0600000000002,186.41,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2699,Renee Browning,28,Male,Phoenix,0,20,21,8478.75,403.75,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2700,Brent Hernandez,65,Female,Jacksonville,0,96,22,9918.31,450.83,3,4,5,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2701,Joseph Ochoa,39,Male,Houston,1,711,5,635.76,127.15,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2702,James Watson,37,Female,Philadelphia,0,2,33,16215.0,491.36,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2703,Karl Branch,36,Female,Los Angeles,0,4,16,7481.65,467.6,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2704,Michael Abbott,58,Male,San Diego,0,23,23,8648.25,376.01,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2705,Shannon Malone,61,Female,Dallas,0,31,21,9279.42,441.88,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2706,James Tran,27,Male,Houston,0,275,13,3995.0,307.31,2,3,3,8,0, À risque,"Campagne de réactivation urgente, remise personnalisée."
2707,Adam Jackson,54,Female,Chicago,0,41,28,10895.29,389.12,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2708,Mr. Richard Knight PhD,29,Male,San Diego,1,745,3,603.8,201.27,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2709,Joseph Williams,29,Female,Austin,1,335,8,1840.08,230.01,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2710,Sean Clay,35,Male,Chicago,0,17,27,10028.81,371.44,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2711,Anthony Jones,66,Male,Chicago,0,84,17,8119.99,477.65,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2712,Stephanie Elliott,43,Female,San Diego,1,240,11,2272.03,206.55,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2713,Timothy Edwards,52,Male,Jacksonville,0,2,19,6099.01,321.0,5,4,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2714,Laurie Goodwin,38,Male,New York,1,405,5,952.9300000000001,190.59,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2715,Jennifer Jones,33,Male,Jacksonville,1,555,8,1838.12,229.76,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2716,David Davenport,24,Female,Dallas,0,21,22,8109.84,368.63,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2717,Steven Rivera,70,Male,Phoenix,0,16,20,8151.03,407.55,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2718,Brenda Hinton,51,Female,San Antonio,0,23,26,9964.81,383.26,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2719,Kathryn Mccann,49,Female,Houston,0,63,22,9774.86,444.31,3,4,5,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2720,Jeffrey Roberson,69,Female,New York,1,708,12,1800.09,150.01,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2721,Randy Friedman,26,Male,Jacksonville,0,27,33,12411.21,376.1,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2722,Raymond Johnson,28,Male,Philadelphia,0,42,24,9234.93,384.79,4,5,4,13,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2723,Willie Henry,58,Female,Dallas,0,44,24,6108.73,254.53,4,5,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
